order_id,order_date,customer_id,city,region,product,category,quantity,unit_price,discount_pct,gross_amount,net_amount,order_month,order_size
105962,2025-04-18,CUST00562,Giza,Greater Cairo,Smartphone,Electronics,10,15660.0,5,156600.0,148770.0,2025-04,Large
105963,2025-11-03,CUST00563,Alexandria,Coastal,Wireless Mouse,Accessories,11,490.5,10,5395.5,4855.95,2025-11,Medium
105964,2025-06-16,CUST00564,Mansoura,Delta,Keyboard,Accessories,12,935.0,15,11220.0,9537.0,2025-06,Medium
105965,2025-01-01,CUST00565,Tanta,Unknown,Office Chair,Furniture,1,4680.0,20,4680.0,3744.0,2025-01,Medium
105966,2025-08-14,CUST00566,Aswan,Unknown,Desk,Furniture,2,6734.0,0,13468.0,13468.0,2025-08,Large
105967,2025-03-27,CUST00567,Luxor,Unknown,Headphones,Electronics,3,1656.0,5,4968.0,4719.6,2025-03,Medium
105968,2025-10-12,CUST00568,Port Said,Unknown,Monitor,Electronics,4,8556.0,10,34224.0,30801.6,2025-10,Large
105969,2025-05-25,CUST00569,Cairo,Greater Cairo,Printer,Office Equipment,5,6392.0,15,31960.0,27166.0,2025-05,Large
105970,2025-12-10,CUST00570,Giza,Greater Cairo,Notebook Pack,Stationery,6,228.0,20,1368.0,1094.4,2025-12,Medium
105971,2025-07-23,CUST00571,Alexandria,Coastal,Laptop,Electronics,7,27360.0,0,191520.0,191520.0,2025-07,Large
105972,2025-02-08,CUST00572,Mansoura,Delta,Smartphone,Electronics,8,14065.0,5,112520.0,106894.0,2025-02,Large
105973,2025-09-21,CUST00573,Tanta,Unknown,Wireless Mouse,Accessories,9,441.0,10,3969.0,3572.1,2025-09,Medium
105974,2025-04-06,CUST00574,Aswan,Unknown,Keyboard,Accessories,10,841.5,0,8415.0,8415.0,2025-04,Medium
105975,2025-11-19,CUST00575,Luxor,Unknown,Office Chair,Furniture,11,5200.0,20,57200.0,45760.0,2025-11,Large
105976,2025-06-04,CUST00576,Port Said,Unknown,Desk,Furniture,12,7474.0,0,89688.0,89688.0,2025-06,Large
105977,2025-01-17,CUST00577,Cairo,Greater Cairo,Headphones,Electronics,1,1836.0,5,1836.0,1744.2,2025-01,Medium
105978,2025-08-02,CUST00578,Giza,Greater Cairo,Monitor,Electronics,2,9476.0,10,18952.0,17056.8,2025-08,Large
105979,2025-03-15,CUST00579,Alexandria,Coastal,Printer,Office Equipment,3,7072.0,15,21216.0,18033.6,2025-03,Large
105980,2025-10-28,CUST00580,Mansoura,Delta,Notebook Pack,Stationery,4,252.0,20,1008.0,806.4,2025-10,Small
105981,2025-05-13,CUST00581,Tanta,Unknown,Laptop,Electronics,5,30210.0,0,151050.0,151050.0,2025-05,Large
105982,2025-12-26,CUST00582,Aswan,Unknown,Smartphone,Electronics,6,15515.0,5,93090.0,88435.5,2025-12,Large
105983,2025-07-11,CUST00583,Luxor,Unknown,Wireless Mouse,Accessories,7,486.0,10,3402.0,3061.8,2025-07,Medium
105984,2025-02-24,CUST00584,Port Said,Unknown,Keyboard,Accessories,8,926.5,15,7412.0,6300.2,2025-02,Medium
105985,2025-09-09,CUST00585,Cairo,Greater Cairo,Office Chair,Furniture,9,5720.0,20,51480.0,41184.0,2025-09,Large
105986,2025-04-22,CUST00586,Giza,Greater Cairo,Desk,Furniture,10,6660.0,0,66600.0,66600.0,2025-04,Large
105987,2025-11-07,CUST00587,Alexandria,Coastal,Headphones,Electronics,11,1638.0,5,18018.0,17117.1,2025-11,Large
105988,2025-06-20,CUST00588,Mansoura,Delta,Monitor,Electronics,12,8464.0,10,101568.0,91411.2,2025-06,Large
105989,2025-01-05,CUST00589,Tanta,Unknown,Printer,Office Equipment,1,6324.0,15,6324.0,5375.4,2025-01,Medium
105990,2025-08-18,CUST00590,Aswan,Unknown,Notebook Pack,Stationery,2,225.6,20,451.2,360.96,2025-08,Small
105991,2025-03-03,CUST00591,Luxor,Unknown,Laptop,Electronics,3,27075.0,0,81225.0,81225.0,2025-03,Large
105992,2025-10-16,CUST00592,Port Said,Unknown,Smartphone,Electronics,4,13920.0,5,55680.0,52896.0,2025-10,Large
105993,2025-05-01,CUST00593,Cairo,Greater Cairo,Wireless Mouse,Accessories,5,436.5,10,2182.5,1964.25,2025-05,Medium
105994,2025-12-14,CUST00594,Giza,Greater Cairo,Keyboard,Accessories,6,833.0,15,4998.0,4248.3,2025-12,Medium
105995,2025-07-27,CUST00595,Alexandria,Coastal,Office Chair,Furniture,7,5148.0,20,36036.0,28828.8,2025-07,Large
105996,2025-02-12,CUST00596,Mansoura,Delta,Desk,Furniture,8,7400.0,0,59200.0,59200.0,2025-02,Large
105997,2025-09-25,CUST00597,Tanta,Unknown,Headphones,Electronics,9,1818.0,5,16362.0,15543.9,2025-09,Large
105998,2025-04-10,CUST00598,Aswan,Unknown,Monitor,Electronics,10,9384.0,10,93840.0,84456.0,2025-04,Large
105999,2025-11-23,CUST00599,Luxor,Unknown,Printer,Office Equipment,11,7004.0,15,77044.0,65487.4,2025-11,Large
106000,2025-06-08,CUST00600,Port Said,Unknown,Notebook Pack,Stationery,12,249.6,20,2995.2,2396.16,2025-06,Medium
106001,2025-01-21,CUST00601,Cairo,Greater Cairo,Laptop,Electronics,1,29925.0,0,29925.0,29925.0,2025-01,Large
106002,2025-08-06,CUST00602,Giza,Greater Cairo,Smartphone,Electronics,2,15370.0,5,30740.0,29203.0,2025-08,Large
106003,2025-03-19,CUST00603,Alexandria,Coastal,Wireless Mouse,Accessories,3,481.5,10,1444.5,1300.05,2025-03,Medium
106004,2025-10-04,CUST00604,Mansoura,Delta,Keyboard,Accessories,4,918.0,15,3672.0,3121.2,2025-10,Medium
106005,2025-05-17,CUST00605,Tanta,Unknown,Office Chair,Furniture,5,5668.0,20,28340.0,22672.0,2025-05,Large
106006,2025-12-02,CUST00606,Aswan,Unknown,Desk,Furniture,6,8140.0,0,48840.0,48840.0,2025-12,Large
106007,2025-07-15,CUST00607,Luxor,Unknown,Headphones,Electronics,7,1620.0,5,11340.0,10773.0,2025-07,Large
106008,2025-02-28,CUST00608,Port Said,Unknown,Monitor,Electronics,8,8372.0,10,66976.0,60278.4,2025-02,Large
106009,2025-09-13,CUST00609,Cairo,Greater Cairo,Printer,Office Equipment,9,6256.0,15,56304.0,47858.4,2025-09,Large
106010,2025-04-26,CUST00610,Giza,Greater Cairo,Notebook Pack,Stationery,10,223.2,20,2232.0,1785.6,2025-04,Medium
106011,2025-11-11,CUST00611,Alexandria,Coastal,Laptop,Electronics,11,26790.0,0,294690.0,294690.0,2025-11,Large
106012,2025-06-24,CUST00612,Mansoura,Delta,Smartphone,Electronics,12,13775.0,5,165300.0,157035.0,2025-06,Large
106013,2025-01-09,CUST00613,Tanta,Unknown,Wireless Mouse,Accessories,1,432.0,10,432.0,388.8,2025-01,Small
106014,2025-08-22,CUST00614,Aswan,Unknown,Keyboard,Accessories,2,824.5,15,1649.0,1401.65,2025-08,Medium
106015,2025-03-07,CUST00615,Unknown,Unknown,Office Chair,Furniture,3,5096.0,20,15288.0,12230.4,2025-03,Large
106016,2025-10-20,CUST00616,Port Said,Unknown,Desk,Furniture,4,7326.0,0,29304.0,29304.0,2025-10,Large
106017,2025-05-05,CUST00617,Cairo,Greater Cairo,Headphones,Electronics,5,1800.0,5,9000.0,8550.0,2025-05,Medium
106018,2025-12-18,CUST00618,Giza,Greater Cairo,Monitor,Electronics,6,9292.0,10,55752.0,50176.8,2025-12,Large
106019,2025-07-03,CUST00619,Alexandria,Coastal,Printer,Office Equipment,7,6936.0,15,48552.0,41269.2,2025-07,Large
106020,2025-02-16,CUST00620,Mansoura,Delta,Notebook Pack,Stationery,8,247.2,20,1977.6,1582.08,2025-02,Medium
106021,2025-09-01,CUST00621,Tanta,Unknown,Laptop,Electronics,9,29640.0,0,266760.0,266760.0,2025-09,Large
106022,2025-04-14,CUST00622,Aswan,Unknown,Smartphone,Electronics,10,15225.0,5,152250.0,144637.5,2025-04,Large
106023,2025-11-27,CUST00623,Luxor,Unknown,Wireless Mouse,Accessories,11,477.0,10,5247.0,4722.3,2025-11,Medium
106024,2025-06-12,CUST00624,Port Said,Unknown,Keyboard,Accessories,12,909.5,15,10914.0,9276.9,2025-06,Medium
106025,2025-01-25,CUST00625,Cairo,Greater Cairo,Office Chair,Furniture,1,5616.0,20,5616.0,4492.8,2025-01,Medium
106026,2025-08-10,CUST00626,Giza,Greater Cairo,Desk,Furniture,2,8066.0,0,16132.0,16132.0,2025-08,Large
106027,2025-03-23,CUST00627,Alexandria,Coastal,Headphones,Electronics,3,1980.0,5,5940.0,5643.0,2025-03,Medium
106028,2025-10-08,CUST00628,Mansoura,Delta,Monitor,Electronics,4,8280.0,10,33120.0,29808.0,2025-10,Large
106029,2025-05-21,CUST00629,Tanta,Unknown,Printer,Office Equipment,5,6188.0,15,30940.0,26299.0,2025-05,Large
106030,2025-12-06,CUST00630,Aswan,Unknown,Notebook Pack,Stationery,6,220.8,20,1324.8,1059.84,2025-12,Medium
106031,2025-07-19,CUST00631,Luxor,Unknown,Laptop,Electronics,7,26505.0,0,185535.0,185535.0,2025-07,Large
106032,2025-02-04,CUST00632,Port Said,Unknown,Smartphone,Electronics,8,13630.0,5,109040.0,103588.0,2025-02,Large
106033,2025-09-17,CUST00633,Cairo,Greater Cairo,Wireless Mouse,Accessories,9,427.5,10,3847.5,3462.75,2025-09,Medium
106034,2025-04-02,CUST00634,Giza,Greater Cairo,Keyboard,Accessories,10,816.0,15,8160.0,6936.0,2025-04,Medium
106035,2025-11-15,CUST00635,Alexandria,Coastal,Office Chair,Furniture,11,5044.0,20,55484.0,44387.2,2025-11,Large
106036,2025-06-28,CUST00636,Mansoura,Delta,Desk,Furniture,12,7252.0,0,87024.0,87024.0,2025-06,Large
106037,2025-01-13,CUST00637,Tanta,Unknown,Headphones,Electronics,1,1782.0,5,1782.0,1692.9,2025-01,Medium
106038,2025-08-26,CUST00638,Aswan,Unknown,Monitor,Electronics,2,9200.0,10,18400.0,16560.0,2025-08,Large
106039,2025-03-11,CUST00639,Luxor,Unknown,Printer,Office Equipment,3,6868.0,15,20604.0,17513.4,2025-03,Large
106040,2025-10-24,CUST00640,Port Said,Unknown,Notebook Pack,Stationery,4,244.8,20,979.2,783.36,2025-10,Small
106041,2025-05-09,CUST00641,Cairo,Greater Cairo,Laptop,Electronics,5,29355.0,0,146775.0,146775.0,2025-05,Large
106042,2025-12-22,CUST00642,Giza,Greater Cairo,Smartphone,Electronics,6,15080.0,5,90480.0,85956.0,2025-12,Large
106043,2025-07-07,CUST00643,Alexandria,Coastal,Wireless Mouse,Accessories,7,472.5,10,3307.5,2976.75,2025-07,Medium
106044,2025-02-20,CUST00644,Mansoura,Delta,Keyboard,Accessories,8,901.0,15,7208.0,6126.8,2025-02,Medium
106045,2025-09-05,CUST00645,Tanta,Unknown,Office Chair,Furniture,9,5564.0,20,50076.0,40060.8,2025-09,Large
106046,2025-04-18,CUST00646,Aswan,Unknown,Desk,Furniture,10,7992.0,0,79920.0,79920.0,2025-04,Large
106047,2025-11-03,CUST00647,Luxor,Unknown,Headphones,Electronics,11,1962.0,5,21582.0,20502.9,2025-11,Large
106048,2025-06-16,CUST00648,Port Said,Unknown,Monitor,Electronics,12,10120.0,10,121440.0,109296.0,2025-06,Large
106049,2025-01-01,CUST00649,Cairo,Greater Cairo,Printer,Office Equipment,1,6120.0,15,6120.0,5202.0,2025-01,Medium
106050,2025-08-14,CUST00650,Giza,Greater Cairo,Notebook Pack,Stationery,2,218.4,20,436.8,349.44,2025-08,Small
106051,2025-03-27,CUST00651,Alexandria,Coastal,Laptop,Electronics,3,26220.0,0,78660.0,78660.0,2025-03,Large
106052,2025-10-12,CUST00652,Mansoura,Delta,Smartphone,Electronics,4,13485.0,5,53940.0,51243.0,2025-10,Large
106053,2025-05-25,CUST00653,Tanta,Unknown,Wireless Mouse,Accessories,5,423.0,10,2115.0,1903.5,2025-05,Medium
106054,2025-12-10,CUST00654,Aswan,Unknown,Keyboard,Accessories,6,807.5,15,4845.0,4118.25,2025-12,Medium
106055,2025-07-23,CUST00655,Luxor,Unknown,Office Chair,Furniture,7,4992.0,20,34944.0,27955.2,2025-07,Large
106056,2025-02-08,CUST00656,Port Said,Unknown,Desk,Furniture,8,7178.0,0,57424.0,57424.0,2025-02,Large
106057,2025-09-21,CUST00657,Cairo,Greater Cairo,Headphones,Electronics,9,1764.0,5,15876.0,15082.2,2025-09,Large
106058,2025-04-06,CUST00658,Giza,Greater Cairo,Monitor,Electronics,10,9108.0,10,91080.0,81972.0,2025-04,Large
106059,2025-11-19,CUST00659,Alexandria,Coastal,Printer,Office Equipment,11,6800.0,15,74800.0,63580.0,2025-11,Large
106060,2025-06-04,CUST00660,Mansoura,Delta,Notebook Pack,Stationery,12,242.4,20,2908.8,2327.04,2025-06,Medium
106061,2025-01-17,CUST00661,Tanta,Unknown,Laptop,Electronics,1,29070.0,0,29070.0,29070.0,2025-01,Large
106062,2025-08-02,CUST00662,Aswan,Unknown,Smartphone,Electronics,2,14935.0,5,29870.0,28376.5,2025-08,Large
106063,2025-03-15,CUST00663,Luxor,Unknown,Wireless Mouse,Accessories,3,468.0,10,1404.0,1263.6,2025-03,Medium
106064,2025-10-28,CUST00664,Port Said,Unknown,Keyboard,Accessories,4,892.5,15,3570.0,3034.5,2025-10,Medium
106065,2025-05-13,CUST00665,Cairo,Greater Cairo,Office Chair,Furniture,5,5512.0,20,27560.0,22048.0,2025-05,Large
106066,2025-12-26,CUST00666,Giza,Greater Cairo,Desk,Furniture,6,7918.0,0,47508.0,47508.0,2025-12,Large
106067,2025-07-11,CUST00667,Alexandria,Coastal,Headphones,Electronics,7,1944.0,5,13608.0,12927.6,2025-07,Large
106068,2025-02-24,CUST00668,Mansoura,Delta,Monitor,Electronics,8,10028.0,10,80224.0,72201.6,2025-02,Large
106069,2025-09-09,CUST00669,Tanta,Unknown,Printer,Office Equipment,9,7480.0,15,67320.0,57222.0,2025-09,Large
106070,2025-04-22,CUST00670,Aswan,Unknown,Notebook Pack,Stationery,10,216.0,20,2160.0,1728.0,2025-04,Medium
106071,2025-11-07,CUST00671,Luxor,Unknown,Laptop,Electronics,11,25935.0,0,285285.0,285285.0,2025-11,Large
106072,2025-06-20,CUST00672,Port Said,Unknown,Smartphone,Electronics,12,13340.0,5,160080.0,152076.0,2025-06,Large
106073,2025-01-05,CUST00673,Cairo,Greater Cairo,Wireless Mouse,Accessories,1,418.5,10,418.5,376.65,2025-01,Small
106074,2025-08-18,CUST00674,Giza,Greater Cairo,Keyboard,Accessories,2,799.0,15,1598.0,1358.3,2025-08,Medium
106075,2025-03-03,CUST00675,Alexandria,Coastal,Office Chair,Furniture,3,4940.0,20,14820.0,11856.0,2025-03,Large
106076,2025-10-16,CUST00676,Mansoura,Delta,Desk,Furniture,4,7104.0,0,28416.0,28416.0,2025-10,Large
106077,2025-05-01,CUST00677,Tanta,Unknown,Headphones,Electronics,5,1746.0,5,8730.0,8293.5,2025-05,Medium
106078,2025-12-14,CUST00678,Aswan,Unknown,Monitor,Electronics,6,9016.0,10,54096.0,48686.4,2025-12,Large
106079,2025-07-27,CUST00679,Luxor,Unknown,Printer,Office Equipment,7,6732.0,15,47124.0,40055.4,2025-07,Large
106080,2025-02-12,CUST00680,Port Said,Unknown,Notebook Pack,Stationery,8,240.0,20,1920.0,1536.0,2025-02,Medium
106081,2025-09-25,CUST00681,Cairo,Greater Cairo,Laptop,Electronics,9,28785.0,0,259065.0,259065.0,2025-09,Large
106082,2025-04-10,CUST00682,Giza,Greater Cairo,Smartphone,Electronics,10,14790.0,5,147900.0,140505.0,2025-04,Large
106083,2025-11-23,CUST00683,Alexandria,Coastal,Wireless Mouse,Accessories,11,463.5,10,5098.5,4588.65,2025-11,Medium
106084,2025-06-08,CUST00684,Mansoura,Delta,Keyboard,Accessories,12,884.0,15,10608.0,9016.8,2025-06,Medium
106085,2025-01-21,CUST00685,Tanta,Unknown,Office Chair,Furniture,1,5460.0,20,5460.0,4368.0,2025-01,Medium
106086,2025-08-06,CUST00686,Aswan,Unknown,Desk,Furniture,2,7844.0,0,15688.0,15688.0,2025-08,Large
106087,2025-03-19,CUST00687,Luxor,Unknown,Headphones,Electronics,3,1926.0,5,5778.0,5489.1,2025-03,Medium
106088,2025-10-04,CUST00688,Port Said,Unknown,Monitor,Electronics,4,9936.0,10,39744.0,35769.6,2025-10,Large
106089,2025-05-17,CUST00689,Cairo,Greater Cairo,Printer,Office Equipment,5,7412.0,15,37060.0,31501.0,2025-05,Large
106090,2025-12-02,CUST00690,Giza,Greater Cairo,Notebook Pack,Stationery,6,264.0,20,1584.0,1267.2,2025-12,Medium
106091,2025-07-15,CUST00691,Alexandria,Coastal,Laptop,Electronics,7,25650.0,0,179550.0,179550.0,2025-07,Large
106092,2025-02-28,CUST00692,Mansoura,Delta,Smartphone,Electronics,8,13195.0,5,105560.0,100282.0,2025-02,Large
106093,2025-09-13,CUST00693,Tanta,Unknown,Wireless Mouse,Accessories,9,414.0,10,3726.0,3353.4,2025-09,Medium
106094,2025-04-26,CUST00694,Aswan,Unknown,Keyboard,Accessories,10,790.5,15,7905.0,6719.25,2025-04,Medium
106095,2025-11-11,CUST00695,Luxor,Unknown,Office Chair,Furniture,11,4888.0,20,53768.0,43014.4,2025-11,Large
106096,2025-06-24,CUST00696,Port Said,Unknown,Desk,Furniture,12,7030.0,0,84360.0,84360.0,2025-06,Large
106097,2025-01-09,CUST00697,Cairo,Greater Cairo,Headphones,Electronics,1,1728.0,5,1728.0,1641.6,2025-01,Medium
106098,2025-08-22,CUST00698,Giza,Greater Cairo,Monitor,Electronics,2,8924.0,10,17848.0,16063.2,2025-08,Large
106099,2025-03-07,CUST00699,Alexandria,Coastal,Printer,Office Equipment,3,6664.0,15,19992.0,16993.2,2025-03,Large
106100,2025-10-20,CUST00700,Mansoura,Delta,Notebook Pack,Stationery,4,237.6,20,950.4,760.32,2025-10,Small
106101,2025-05-05,CUST00701,Tanta,Unknown,Laptop,Electronics,5,28500.0,0,142500.0,142500.0,2025-05,Large
106102,2025-12-18,CUST00702,Aswan,Unknown,Smartphone,Electronics,6,14645.0,5,87870.0,83476.5,2025-12,Large
106103,2025-07-03,CUST00703,Luxor,Unknown,Wireless Mouse,Accessories,7,459.0,10,3213.0,2891.7,2025-07,Medium
106104,2025-02-16,CUST00704,Port Said,Unknown,Keyboard,Accessories,8,875.5,15,7004.0,5953.4,2025-02,Medium
106105,2025-09-01,CUST00705,Cairo,Greater Cairo,Office Chair,Furniture,9,5408.0,20,48672.0,38937.6,2025-09,Large
106106,2025-04-14,CUST00706,Giza,Greater Cairo,Desk,Furniture,10,7770.0,0,77700.0,77700.0,2025-04,Large
106107,2025-11-27,CUST00707,Alexandria,Coastal,Headphones,Electronics,11,1908.0,5,20988.0,19938.6,2025-11,Large
106108,2025-06-12,CUST00708,Mansoura,Delta,Monitor,Electronics,12,9844.0,10,118128.0,106315.2,2025-06,Large
106109,2025-01-25,CUST00709,Tanta,Unknown,Printer,Office Equipment,1,7344.0,15,7344.0,6242.4,2025-01,Medium
106110,2025-08-10,CUST00710,Aswan,Unknown,Notebook Pack,Stationery,2,261.6,20,523.2,418.56,2025-08,Small
106111,2025-03-23,CUST00711,Luxor,Unknown,Laptop,Electronics,3,31350.0,0,94050.0,94050.0,2025-03,Large
106112,2025-10-08,CUST00712,Unknown,Unknown,Smartphone,Electronics,4,13050.0,5,52200.0,49590.0,2025-10,Large
106113,2025-05-21,CUST00713,Cairo,Greater Cairo,Wireless Mouse,Accessories,5,409.5,10,2047.5,1842.75,2025-05,Medium
106114,2025-12-06,CUST00714,Giza,Greater Cairo,Keyboard,Accessories,6,782.0,15,4692.0,3988.2,2025-12,Medium
106115,2025-07-19,CUST00715,Alexandria,Coastal,Office Chair,Furniture,7,4836.0,20,33852.0,27081.6,2025-07,Large
106116,2025-02-04,CUST00716,Mansoura,Delta,Desk,Furniture,8,6956.0,0,55648.0,55648.0,2025-02,Large
106117,2025-09-17,CUST00717,Tanta,Unknown,Headphones,Electronics,9,1710.0,5,15390.0,14620.5,2025-09,Large
106118,2025-04-02,CUST00718,Aswan,Unknown,Monitor,Electronics,10,8832.0,10,88320.0,79488.0,2025-04,Large
106119,2025-11-15,CUST00719,Luxor,Unknown,Printer,Office Equipment,11,6596.0,15,72556.0,61672.6,2025-11,Large
106120,2025-06-28,CUST00720,Port Said,Unknown,Notebook Pack,Stationery,12,235.2,20,2822.4,2257.92,2025-06,Medium
106121,2025-01-13,CUST00721,Cairo,Greater Cairo,Laptop,Electronics,1,28215.0,0,28215.0,28215.0,2025-01,Large
106122,2025-08-26,CUST00722,Giza,Greater Cairo,Smartphone,Electronics,2,14500.0,5,29000.0,27550.0,2025-08,Large
106123,2025-03-11,CUST00723,Alexandria,Coastal,Wireless Mouse,Accessories,3,454.5,10,1363.5,1227.15,2025-03,Medium
106124,2025-10-24,CUST00724,Mansoura,Delta,Keyboard,Accessories,4,867.0,15,3468.0,2947.8,2025-10,Medium
106125,2025-05-09,CUST00725,Tanta,Unknown,Office Chair,Furniture,5,5356.0,20,26780.0,21424.0,2025-05,Large
106126,2025-12-22,CUST00726,Aswan,Unknown,Desk,Furniture,6,7696.0,0,46176.0,46176.0,2025-12,Large
106127,2025-07-07,CUST00727,Luxor,Unknown,Headphones,Electronics,7,1890.0,5,13230.0,12568.5,2025-07,Large
106128,2025-02-20,CUST00728,Port Said,Unknown,Monitor,Electronics,8,9752.0,10,78016.0,70214.4,2025-02,Large
106129,2025-09-05,CUST00729,Cairo,Greater Cairo,Printer,Office Equipment,9,7276.0,15,65484.0,55661.4,2025-09,Large
106130,2025-04-18,CUST00730,Giza,Greater Cairo,Notebook Pack,Stationery,10,259.2,20,2592.0,2073.6,2025-04,Medium
106131,2025-11-03,CUST00731,Alexandria,Coastal,Laptop,Electronics,11,31065.0,0,341715.0,341715.0,2025-11,Large
106132,2025-06-16,CUST00732,Mansoura,Delta,Smartphone,Electronics,12,15950.0,5,191400.0,181830.0,2025-06,Large
106133,2025-01-01,CUST00733,Tanta,Unknown,Wireless Mouse,Accessories,1,405.0,10,405.0,364.5,2025-01,Small
106134,2025-08-14,CUST00734,Aswan,Unknown,Keyboard,Accessories,2,773.5,15,1547.0,1314.95,2025-08,Medium
106135,2025-03-27,CUST00735,Luxor,Unknown,Office Chair,Furniture,3,4784.0,20,14352.0,11481.6,2025-03,Large
106136,2025-10-12,CUST00736,Port Said,Unknown,Desk,Furniture,4,6882.0,0,27528.0,27528.0,2025-10,Large
106137,2025-05-25,CUST00737,Cairo,Greater Cairo,Headphones,Electronics,5,1692.0,5,8460.0,8037.0,2025-05,Medium
106138,2025-12-10,CUST00738,Giza,Greater Cairo,Monitor,Electronics,6,8740.0,10,52440.0,47196.0,2025-12,Large
106139,2025-07-23,CUST00739,Alexandria,Coastal,Printer,Office Equipment,7,6528.0,15,45696.0,38841.6,2025-07,Large
106140,2025-02-08,CUST00740,Mansoura,Delta,Notebook Pack,Stationery,8,232.8,20,1862.4,1489.92,2025-02,Medium
106141,2025-09-21,CUST00741,Tanta,Unknown,Laptop,Electronics,9,27930.0,0,251370.0,251370.0,2025-09,Large
106142,2025-04-06,CUST00742,Aswan,Unknown,Smartphone,Electronics,10,14355.0,5,143550.0,136372.5,2025-04,Large
106143,2025-11-19,CUST00743,Luxor,Unknown,Wireless Mouse,Accessories,11,450.0,10,4950.0,4455.0,2025-11,Medium
106144,2025-06-04,CUST00744,Port Said,Unknown,Keyboard,Accessories,12,858.5,15,10302.0,8756.7,2025-06,Medium
106145,2025-01-17,CUST00745,Cairo,Greater Cairo,Office Chair,Furniture,1,5304.0,20,5304.0,4243.2,2025-01,Medium
106146,2025-08-02,CUST00746,Giza,Greater Cairo,Desk,Furniture,2,7622.0,0,15244.0,15244.0,2025-08,Large
106147,2025-03-15,CUST00747,Alexandria,Coastal,Headphones,Electronics,3,1872.0,5,5616.0,5335.2,2025-03,Medium
106148,2025-10-28,CUST00748,Mansoura,Delta,Monitor,Electronics,4,9660.0,10,38640.0,34776.0,2025-10,Large
106149,2025-05-13,CUST00749,Tanta,Unknown,Printer,Office Equipment,5,7208.0,15,36040.0,30634.0,2025-05,Large
106150,2025-12-26,CUST00750,Aswan,Unknown,Notebook Pack,Stationery,6,256.8,20,1540.8,1232.64,2025-12,Medium
106151,2025-07-11,CUST00751,Luxor,Unknown,Laptop,Electronics,7,30780.0,0,215460.0,215460.0,2025-07,Large
106152,2025-02-24,CUST00752,Port Said,Unknown,Smartphone,Electronics,8,15805.0,5,126440.0,120118.0,2025-02,Large
106153,2025-09-09,CUST00753,Cairo,Greater Cairo,Wireless Mouse,Accessories,9,495.0,10,4455.0,4009.5,2025-09,Medium
106154,2025-04-22,CUST00754,Giza,Greater Cairo,Keyboard,Accessories,10,765.0,15,7650.0,6502.5,2025-04,Medium
106155,2025-11-07,CUST00755,Alexandria,Coastal,Office Chair,Furniture,11,4732.0,0,52052.0,52052.0,2025-11,Large
106156,2025-06-20,CUST00756,Mansoura,Delta,Desk,Furniture,12,6808.0,0,81696.0,81696.0,2025-06,Large
106157,2025-01-05,CUST00757,Tanta,Unknown,Headphones,Electronics,1,1674.0,5,1674.0,1590.3,2025-01,Medium
106158,2025-08-18,CUST00758,Aswan,Unknown,Monitor,Electronics,2,8648.0,10,17296.0,15566.4,2025-08,Large
106159,2025-03-03,CUST00759,Luxor,Unknown,Printer,Office Equipment,3,6460.0,15,19380.0,16473.0,2025-03,Large
106160,2025-10-16,CUST00760,Port Said,Unknown,Notebook Pack,Stationery,4,230.4,20,921.6,737.28,2025-10,Small
106161,2025-05-01,CUST00761,Cairo,Greater Cairo,Laptop,Electronics,5,27645.0,0,138225.0,138225.0,2025-05,Large
106162,2025-12-14,CUST00762,Giza,Greater Cairo,Smartphone,Electronics,6,14210.0,5,85260.0,80997.0,2025-12,Large
